url,returned_url,code,status,note
https://www.kcra.com/,https://www.kcra.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.ketv.com/,https://www.ketv.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.4029tv.com/,http://www.4029tv.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.kmbc.com/,https://www.kmbc.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.koat.com/,https://www.koat.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.koco.com/,https://www.koco.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.ksbw.com/,https://www.ksbw.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wapt.com/,https://www.wapt.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wbaltv.com/,https://www.wbaltv.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wcvb.com/,https://www.wcvb.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wdsu.com/,https://www.wdsu.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wesh.com/,https://www.wesh.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wgal.com/,https://www.wgal.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wisn.com/,https://www.wisn.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wjcl.com/,https://www.wjcl.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wlky.com/,https://www.wlky.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wlwt.com/,https://www.wlwt.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.mor-tv.com/,https://www.mor-tv.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wmtw.com/,https://www.wmtw.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wmur.com/,https://www.wmur.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wpbf.com/,https://www.wpbf.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.mynbc5.com/,https://www.mynbc5.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wtae.com/,https://www.wtae.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wvtm13.com/,https://www.wvtm13.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wxii12.com/,https://www.wxii12.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.wyff4.com/,https://www.wyff4.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wbal.com/,http://www.wbal.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.careersatquincy.com/,https://www.careersatquincy.com/,N/A,Failed,"SSL: no alternative certificate subject name matches target host name 'www.careersatquincy.com'"
http://www.kbjr6.com/,http://www.kbjr6.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.ktiv.com/,http://www.ktiv.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.kttc.com/,http://www.kttc.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.kwwl.com/,http://www.kwwl.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.myfox47.com/,http://www.myfox47.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.waow.com/,http://www.waow.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wbng.com/,http://www.wbng.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.week.com/,http://www.week.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wkow.com/,http://www.wkow.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wpta21.com/,http://www.wpta21.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wqow.com/,http://www.wqow.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wrex.com/,http://www.wrex.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wvva.com/,http://www.wvva.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.wxow.com/,http://www.wxow.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.dallasnews.com/,https://www.dallasnews.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://sportsday.dallasnews.com/,https://sportsday.dallasnews.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.post-gazette.com/,https://www.post-gazette.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.ellos.us/,https://www.ellos.us/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.fullbeauty.com/,https://www.fullbeauty.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.jessicalondon.com/,https://www.jessicalondon.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.brylanehome.com/,https://www.brylanehome.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.cgtn.com/,https://www.cgtn.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.hoiabc.com/,http://www.hoiabc.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
https://www.ncaa.com/,https://international.ncaa.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.citypaper.com/,http://www.tronc.com/gdpr/citypaper.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.baltimoresun.com/,http://www.tronc.com/gdpr/baltimoresun.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.carrollcountytimes.com/,http://www.tronc.com/gdpr/carrollcountytimes.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.capitalgazette.com/,http://www.tronc.com/gdpr/capitalgazette.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.chicagotribune.com/,http://www.tronc.com/gdpr/chicagotribune.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.dailypress.com/,http://www.tronc.com/gdpr/dailypress.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.courant.com/,http://www.tronc.com/gdpr/courant.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://www.instapaper.com/,https://www.instapaper.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.latimes.com/,http://www.tronc.com/gdpr/latimes.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.nydailynews.com/,http://www.tronc.com/gdpr/nydailynews.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.orlandosentinel.com/,http://www.tronc.com/gdpr/orlandosentinel.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.sun-sentinel.com/,http://www.tronc.com/gdpr/sun-sentinel.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.mcall.com/,http://www.tronc.com/gdpr/mcall.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.sandiegouniontribune.com/,http://www.tronc.com/gdpr/sandiegouniontribune.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://unroll.me/,https://gdpr-eu.unroll.me/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://www.newsday.com/,https://projects.newsday.com/gdpr/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.gannett.com/,http://eu-message.usatoday.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://www.baseballhq.com/,https://eu-message.usatoday.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://www.amny.com/,https://projects.newsday.com/gdpr/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://www.adn.com/,https://www.adn.com/redirect-gdpr/?outputType=noscript,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
http://www.ctnow.com/,http://www.tronc.com/gdpr/ctnow.com/,200,Blocked,"Website redirect to another page. Redirect page may be a block page, you may want to check manually."
https://tubitv.com/,https://tubitv.com/,N/A,Failed,"Maximum (20) redirects followed"
http://www.airthinx.io/,http://www.airthinx.io/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://americanmilitarynews.com/,http://americanmilitarynews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
https://www.bangordailynews.com/,https://www.bangordailynews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
https://food52.com/,https://food52.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.tootimid.com/,http://www.tootimid.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.wickedlocal.com/,http://www.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.swtimes.com/,http://www.swtimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.stuttgartdailyleader.com/,http://www.stuttgartdailyleader.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.lubbockonline.com/,http://www.lubbockonline.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.amarillo.com/,http://www.amarillo.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.providencejournal.com/,http://www.providencejournal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://abington.wickedlocal.com/,http://abington.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.aledotimesrecord.com/,http://www.aledotimesrecord.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.alicetx.com/,http://www.alicetx.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://allston.wickedlocal.com/,http://allston.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.amestrib.com/,http://www.amestrib.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://arlington.wickedlocal.com/,http://arlington.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.onlineathens.com/,http://www.onlineathens.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.auroraadvertiser.net/,http://www.auroraadvertiser.net/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.barnesville-enterprise.com/,http://www.barnesville-enterprise.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.examiner-enterprise.com/,http://www.examiner-enterprise.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.bastropenterprise.com/,http://www.bastropenterprise.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.beauregarddailynews.net/,http://www.beauregarddailynews.net/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.timesonline.com/,http://www.timesonline.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://bedford.wickedlocal.com/,http://bedford.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://belmont.wickedlocal.com/,http://belmont.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.bcdemocratonline.com/,http://www.bcdemocratonline.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://beverly.wickedlocal.com/,http://beverly.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://billerica.wickedlocal.com/,http://billerica.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.blufftontoday.com/,http://www.blufftontoday.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.newsrepublican.com/,http://www.newsrepublican.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.boonevilledemocrat.com/,http://www.boonevilledemocrat.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.boonvilledailynews.com/,http://www.boonvilledailynews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.linkbostonhomes.com/,http://www.linkbostonhomes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://bourne.wickedlocal.com/,http://bourne.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://braintree.wickedlocal.com/,http://braintree.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://bridgewater.wickedlocal.com/,http://bridgewater.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://brookline.wickedlocal.com/,http://brookline.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.brownwoodtx.com/,http://www.brownwoodtx.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.buckscountycouriertimes.com/,http://www.buckscountycouriertimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.burlingtoncountytimes.com/,http://www.burlingtoncountytimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://burlington.wickedlocal.com/,http://burlington.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.butlercountytimesgazette.com/,http://www.butlercountytimesgazette.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.cambridgechron.com/,http://www.cambridgechron.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://cambridge.wickedlocal.com/,http://cambridge.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://canton.wickedlocal.com/,http://canton.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://gloucester.wickedlocal.com/,http://gloucester.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.capecodtimes.com/,http://www.capecodtimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.thecarbondalenews.com/,http://www.thecarbondalenews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://carver.wickedlocal.com/,http://carver.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.charlestonexpress.com/,http://www.charlestonexpress.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.cheboygannews.com/,http://www.cheboygannews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://chelmsford.wickedlocal.com/,http://chelmsford.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.sekvoice.com/,http://www.sekvoice.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.chillicothetimesbulletin.com/,http://www.chillicothetimesbulletin.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://cohasset.wickedlocal.com/,http://cohasset.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.columbiatribune.com/,http://www.columbiatribune.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.chillicothenews.com/,http://www.chillicothenews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://bellingham.wickedlocal.com/,http://bellingham.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.crestviewbulletin.com/,http://www.crestviewbulletin.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.crookstontimes.com/,http://www.crookstontimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.ardmoreite.com/,http://www.ardmoreite.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.dailycommercial.com/,http://www.dailycommercial.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.mpnnow.com/,http://www.mpnnow.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.reviewatlas.com/,http://www.reviewatlas.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.adelnews.com/,http://www.adelnews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://danvers.wickedlocal.com/,http://danvers.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://dedham.wickedlocal.com/,http://dedham.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.devilslakejournal.com/,http://www.devilslakejournal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.dodgeglobe.com/,http://www.dodgeglobe.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.donaldsonvillechief.com/,http://www.donaldsonvillechief.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.doverpost.com/,http://www.doverpost.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://dover.wickedlocal.com/,http://dover.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.eastpeoriatimescourier.com/,http://www.eastpeoriatimescourier.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://easton.wickedlocal.com/,http://easton.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.echo-pilot.com/,http://www.echo-pilot.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.edinburgreview.com/,http://www.edinburgreview.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.ellwoodcityledger.com/,http://www.ellwoodcityledger.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.goerie.com/,http://www.goerie.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.fosters.com/,http://www.fosters.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.fowlertribune.com/,http://www.fowlertribune.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.galvanews.com/,http://www.galvanews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.dansvilleonline.com/,http://www.dansvilleonline.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.geneseorepublic.com/,http://www.geneseorepublic.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://georgetown.wickedlocal.com/,http://georgetown.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.yourglenrosetx.com/,http://www.yourglenrosetx.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.weeklycitizen.com/,http://www.weeklycitizen.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.grandlakenews.com/,http://www.grandlakenews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.granitefallsnews.com/,http://www.granitefallsnews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.greenwooddemocrat.com/,http://www.greenwooddemocrat.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.thegurdontimes.com/,http://www.thegurdontimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://plympton.wickedlocal.com/,http://plympton.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hamburgreporter.com/,http://www.hamburgreporter.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://hamilton.wickedlocal.com/,http://hamilton.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hannibal.net/,http://www.hannibal.net/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://hanover.wickedlocal.com/,http://hanover.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.havenews.com/,http://www.havenews.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.blueridgenow.com/,http://www.blueridgenow.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.heralddemocrat.com/,http://www.heralddemocrat.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.goupstate.com/,http://www.goupstate.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://www.heraldtribune.com/,http://www.heraldtribune.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hillsdale.net/,http://www.hillsdale.net/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hockessincommunitynews.com/,http://www.hockessincommunitynews.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://holbrook.wickedlocal.com/,http://holbrook.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hopestar.com/,http://www.hopestar.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.hsvvoice.com/,http://www.hsvvoice.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.houmatoday.com/,http://www.houmatoday.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://hudson.wickedlocal.com/,http://hudson.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.sentinel-standard.com/,http://www.sentinel-standard.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://ipswich.wickedlocal.com/,http://ipswich.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.jacksonnewspapers.com/,http://www.jacksonnewspapers.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.pjstar.com/,http://www.pjstar.com/,200,Unblocked,"Some websites still use this status code when blocking, you may want check manually."
http://kingston.wickedlocal.com/,http://kingston.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.kiowacountysignal.com/,http://www.kiowacountysignal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.kirksvilledailyexpress.com/,http://www.kirksvilledailyexpress.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.lajuntatribunedemocrat.com/,http://www.lajuntatribunedemocrat.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.leavenworthtimes.com/,http://www.leavenworthtimes.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.leesvilledailyleader.com/,http://www.leesvilledailyleader.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://lexington.wickedlocal.com/,http://lexington.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://lincoln.wickedlocal.com/,http://lincoln.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://www.linncountyleader.com/,http://www.linncountyleader.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
http://littleton.wickedlocal.com/,http://littleton.wickedlocal.com/,403,Blocked,"Website returned status coode that has been used when blocking EU users."
